Date,Nifty,PE,Gold
2015-03-03,8996.25,25.28,2426.10001
2015-03-04,8922.650391,25.06,2424.40002
2015-03-05,8937.75,25.13,2441.399990000001
2015-03-09,8756.75,24.79,2404.55002
2015-03-10,8712.049805,24.68,2393.2499700000008
2015-03-11,8699.950195,24.63,2376.25
2015-03-12,8776.0,24.9,2380.59998
2015-03-13,8647.75,24.54,2381.79993
2015-03-16,8633.150391,24.47,2378.35007
2015-03-17,8723.299805,24.73,2360.95001
2015-03-18,8685.900391,24.67,2352.5
2015-03-19,8634.650391,24.53,2375.20004
2015-03-20,8570.900391,24.29,2375.149990000001
2015-03-23,8550.900391,24.19,2389.1000400000007
2015-03-24,8542.950195,24.16,2398.8499500000007
2015-03-25,8530.799805,24.12,2401.84998
2015-03-26,8342.150391,23.68,2454.0499900000004
2015-03-27,8341.400391,23.84,2429.40002
2015-03-30,8492.299805,24.27,2407.2999600000007
2015-03-31,8491.0,24.3,2404.29993
2015-04-01,8586.25,24.58,2409.14993
2015-04-06,8659.900391,24.84,2462.5999500000007
2015-04-07,8660.299805,24.9,2450.70007
2015-04-08,8714.400391,25.07,2445.50003
2015-04-09,8778.299805,25.21,2418.39996
2015-04-10,8780.349609,25.26,2432.44995
2015-04-13,8834.0,25.41,2548.9999399999997
2015-04-16,8706.700195,25.06,2480.50003
2015-04-17,8606.0,24.74,2441.0000600000008
2015-04-20,8448.099609,24.28,2465.0
2015-04-21,8377.75,24.09,2505.50003
2015-04-22,8429.700195,24.2,2465.0
2015-04-23,8398.299805,24.15,2446.9999700000008
2015-04-24,8305.25,23.9,2453.9999399999997
2015-04-27,8213.799805,23.63,2435.50003
2015-04-28,8285.599609,23.88,2461.0000600000008
2015-04-29,8239.75,23.8,2474.4999700000008
2015-04-30,8181.5,23.62,2471.4999399999997
2015-05-04,8331.950195,24.04,2445.0
2015-05-05,8324.799805,24.07,2433.5000600000008
2015-05-06,8097.0,23.26,2455.50003
2015-05-07,8057.299805,23.03,2443.9999399999997
2015-05-08,8191.5,23.36,2453.5000600000008
2015-05-11,8325.25,23.85,2425.0
2015-05-12,8126.950195,23.37,2426.9999700000008
2015-05-13,8235.450195,23.65,2428.00003
2015-05-14,8224.200195,23.71,2466.9999700000008
2015-05-15,8262.349609,23.82,2465.50003
2015-05-18,8373.650391,24.18,2486.4999399999997
2015-05-19,8365.650391,24.18,2468.9999399999997
2015-05-20,8423.25,24.29,2477.5
2015-05-21,8421.0,24.29,2470.0
2015-05-22,8458.950195,24.54,2458.00003
2015-05-25,8370.25,24.28,2450.50003
2015-05-26,8339.349609,24.19,2458.5000600000008
2015-05-27,8334.599609,24.2,2446.4999399999997
2015-05-28,8319.0,24.03,2449.4999700000008
2015-05-29,8433.650391,24.42,2451.4999399999997
2015-06-01,8433.400391,24.79,2430.50003
2015-06-02,8236.450195,24.26,2443.5000600000008
2015-06-03,8135.100098000001,23.99,2444.4999700000008
2015-06-04,8130.649901999999,24.05,2445.50003
2015-06-05,8114.700195,24.08,2427.5
2015-06-08,8044.149901999999,23.76,2426.4999399999997
2015-06-09,8022.399901999999,23.7,2424.4999700000008
2015-06-10,8124.450195,23.98,2420.50003
2015-06-11,7965.350098000001,23.54,2416.0000600000008
2015-06-12,7982.899901999999,23.57,2418.00003
2015-06-15,8013.899901999999,23.59,2403.9999399999997
2015-06-16,8047.299805,23.69,2411.4999399999997
2015-06-17,8091.549805,23.88,2401.0000600000008
2015-06-18,8174.600098000001,24.11,2408.9999399999997
2015-06-19,8224.950195,24.25,2403.5000600000008
2015-06-22,8353.099609,24.63,2391.4999399999997
2015-06-23,8381.549805,24.71,2396.9999700000008
2015-06-24,8360.849609,24.62,2381.0000600000008
2015-06-25,8398.0,24.73,2358.5000600000008
2015-06-26,8381.099609,24.7,2363.5000600000008
2015-06-29,8318.400391,24.46,2387.5
2015-06-30,8368.5,24.65,2381.9999700000008
2015-07-01,8453.049805,24.92,2370.50003
2015-07-02,8444.900391,24.96,2355.0
2015-07-03,8484.900391,25.04,2343.9999399999997
2015-07-06,8522.150391,25.18,2332.5
2015-07-07,8510.799805,25.2,2331.0000600000008
2015-07-08,8363.049805,24.81,2317.5
2015-07-09,8328.549805,24.72,2353.00003
2015-07-10,8360.549805,24.79,2358.9999399999997
2015-07-13,8459.650391,25.08,2339.4999700000008
2015-07-14,8454.099609,25.1,2333.00003
2015-07-15,8523.799805,25.26,2326.0000600000008
2015-07-16,8608.049805,25.51,2316.4999399999997
2015-07-17,8609.849609,25.55,2314.4999700000008
2015-07-20,8603.450195,25.58,2293.00003
2015-07-21,8529.450195,25.3,2301.4999399999997
2015-07-22,8633.5,25.58,2250.0
2015-07-23,8589.799805,25.51,2281.4999399999997
2015-07-24,8521.549805,25.32,2257.5
2015-07-27,8361.0,24.89,2259.4999700000008
2015-07-28,8337.0,24.69,2266.0000600000008
2015-07-29,8375.049805,24.79,2256.4999399999997
2015-07-30,8421.799805,24.93,2244.4999700000008
2015-07-31,8532.849609,25.23,2241.4999399999997
2015-08-03,8543.049805,25.34,2241.4999399999997
2015-08-04,8516.900391,25.35,2244.4999700000008
2015-08-05,8567.950195,25.56,2226.9999700000008
2015-08-06,8588.650391,25.64,2223.00003
2015-08-07,8564.599609,25.56,2235.50003
2015-08-10,8525.599609,25.66,2247.5
2015-08-11,8462.349609,25.66,2281.9999700000008
2015-08-12,8349.450195,25.29,2310.50003
2015-08-13,8355.849609,25.27,2326.0000600000008
2015-08-14,8518.549805,25.62,2314.4999700000008
2015-08-17,8477.299805,25.68,2321.9999700000008
2015-08-18,8466.549805,25.71,2325.50003
2015-08-19,8495.150391,25.79,2323.9999399999997
2015-08-20,8372.75,25.39,2368.9999399999997
2015-08-21,8299.950195,25.19,2411.0000600000008
2015-08-24,7809.0,23.49,2420.50003
2015-08-25,7880.700195,23.78,2415.0
2015-08-26,7791.850098000001,23.55,2380.0
2015-08-27,7948.950195,24.08,2359.4999700000008
2015-08-28,8001.950195,24.21,2379.4999700000008
2015-08-31,7971.299805,24.12,2400.0
2015-09-01,7785.850098000001,23.59,2415.0
2015-09-02,7717.0,23.42,2398.9999399999997
2015-09-03,7823.0,23.72,2389.4999700000008
2015-09-04,7655.049805,23.22,2380.0
2015-09-07,7558.799805,22.81,2386.0000600000008
2015-09-08,7688.25,23.11,2383.5000600000008
2015-09-09,7818.600098000001,23.53,2372.5
2015-09-10,7788.100098000001,23.46,2343.9999399999997
2015-09-11,7789.299805,23.49,2365.0
2015-09-14,7872.25,23.75,2360.50003
2015-09-15,7829.100098000001,23.6,2348.00003
2015-09-16,7899.149901999999,23.71,2343.9999399999997
2015-09-18,7981.899901999999,23.94,2380.50003
2015-09-21,7977.100098000001,23.97,2375.0
2015-09-22,7812.0,23.55,2380.0
2015-09-23,7845.950195,23.64,2370.50003
2015-09-24,7868.5,23.71,2387.5
2015-09-28,7795.700195,23.26,2380.50003
2015-09-29,7843.299805,23.36,2359.4999700000008
2015-09-30,7948.899901999999,23.69,2365.50003
2015-10-01,7950.899901999999,23.72,2332.5
2015-10-05,8119.299805,24.2,2366.0000600000008
2015-10-06,8152.899901999999,24.31,2370.0
2015-10-07,8177.399901999999,24.37,2388.9999399999997
2015-10-08,8129.350098000001,24.23,2363.9999399999997
2015-10-09,8189.700195,24.35,2369.4999700000008
2015-10-12,8143.600098000001,24.25,2403.9999399999997
2015-10-13,8131.700195,23.88,2389.4999700000008
2015-10-14,8107.899901999999,23.81,2423.9999399999997
2015-10-15,8179.5,23.97,2440.0
2015-10-16,8238.150391,24.11,2425.50003
2015-10-19,8275.049805,24.2,2413.00003
2015-10-20,8261.650391,24.13,2423.5000600000008
2015-10-21,8251.700195,24.1,2426.4999399999997
2015-10-23,8295.450195,24.11,2412.5
2015-10-26,8260.549805,24.01,2406.9999700000008
2015-10-27,8232.900391,23.96,2417.5
2015-10-28,8171.200195,23.8,2426.9999700000008
2015-10-29,8111.75,23.78,2412.5
2015-10-30,8065.799805,23.67,2408.9999399999997
2015-11-02,8050.799805,23.53,2395.50003
2015-11-03,8060.700195,23.6,2380.50003
2015-11-04,8040.200195,23.43,2363.00003
2015-11-05,7955.450195,23.1,2346.0000600000008
2015-11-06,7954.299805,23.05,2350.0
2015-11-09,7915.200195,23.02,2368.5000600000008
2015-11-10,7783.350098000001,22.66,2321.0000600000008
2015-11-13,7762.25,22.73,2311.9999700000008
2015-11-16,7806.600098000001,22.88,2306.4999399999997
2015-11-17,7837.549805,23.01,2290.0
2015-11-18,7731.799805,22.75,2283.00003
2015-11-19,7842.75,23.05,2285.50003
2015-11-20,7856.549805,23.15,2301.9999700000008
2015-11-23,7849.25,23.16,2281.0000600000008
2015-11-24,7831.600098000001,23.13,2288.9999399999997
2015-11-26,7883.799805,23.26,2290.0
2015-11-27,7942.700195,23.41,2286.0000600000008
2015-11-30,7935.25,23.4,2281.0000600000008
2015-12-01,7954.899901999999,23.49,2283.00003
2015-12-02,7931.350098000001,23.44,2285.0
2015-12-03,7864.149901999999,23.27,2269.4999700000008
2015-12-04,7781.899901999999,23.08,2281.9999700000008
2015-12-07,7765.399901999999,23.05,2301.9999700000008
2015-12-08,7701.700195,22.83,2285.0
2015-12-09,7612.5,22.52,2297.5
2015-12-10,7683.299805,22.72,2283.5000600000008
2015-12-11,7610.450195,22.52,2280.50003
2015-12-14,7650.049805,22.64,2281.0000600000008
2015-12-15,7700.899901999999,22.79,2280.0
2015-12-16,7750.899901999999,22.91,2282.5
2015-12-17,7844.350098000001,23.21,2268.00003
2015-12-18,7761.950195,23.05,2252.5
2015-12-21,7834.450195,23.25,2275.50003
2015-12-22,7786.100098000001,23.14,2281.4999399999997
2015-12-23,7865.950195,23.34,2268.00003
2015-12-24,7861.049805,23.36,2268.5000600000008
2015-12-28,7925.149901999999,23.51,2270.50003
2015-12-29,7928.950195,23.54,2275.50003
2015-12-30,7896.25,23.47,2269.4999700000008
2015-12-31,7946.350098000001,23.6,2255.0
2016-01-04,7791.299805,23.27,2271.4999399999997
2016-01-05,7784.649901999999,23.3,2290.50003
2016-01-06,7741.0,23.19,2301.9999700000008
2016-01-07,7568.299805,22.63,2330.50003
2016-01-08,7601.350098000001,22.78,2333.9999399999997
2016-01-11,7563.850098000001,22.65,2333.5000600000008
2016-01-12,7510.299805,22.49,2328.9999399999997
2016-01-13,7562.399901999999,22.53,2301.4999399999997
2016-01-14,7536.799805,22.42,2332.5
2016-01-15,7437.799805,22.01,2323.9999399999997
2016-01-18,7351.0,21.6,2340.0
2016-01-19,7435.100098000001,21.86,2326.0000600000008
2016-01-20,7309.299805,21.48,2340.0
2016-01-21,7276.799805,21.4,2345.0
2016-01-22,7422.450195,21.78,2344.4999700000008
2016-01-25,7436.149901999999,21.84,2357.5
2016-01-27,7437.75,21.88,2380.50003
2016-01-28,7424.649901999999,21.7,2396.0000600000008
2016-01-29,7563.549805,22.08,2388.9999399999997
2016-02-01,7555.950195,22.06,2408.9999399999997
2016-02-02,7455.549805,21.93,2420.50003
2016-02-03,7361.799805,21.62,2430.50003
2016-02-04,7404.0,21.66,2444.4999700000008
2016-02-05,7489.100098000001,21.97,2456.0000600000008
2016-02-08,7387.25,21.7,2488.00003
2016-02-09,7298.200195,21.41,2528.9999399999997
2016-02-10,7215.700195,20.76,2498.9999399999997
2016-02-11,6976.350098000001,20.05,2550.50003
2016-02-12,6980.950195,20.02,2576.4999399999997
2016-02-15,7162.950195,21.06,2546.4999399999997
2016-02-16,7048.25,20.69,2545.50003
2016-02-17,7108.450195,20.86,2536.4999399999997
2016-02-18,7191.75,21.08,2534.4999700000008
2016-02-19,7210.75,21.19,2553.9999399999997
2016-02-22,7234.549805,21.27,2533.5000600000008
2016-02-23,7109.549805,20.94,2552.5
2016-02-24,7018.700195,20.69,2560.0
2016-02-25,6970.600098000001,20.54,2582.99988
2016-02-26,7029.75,20.7,2589.50012
2016-02-29,6987.049805,20.64,2593.9999399999997
2016-03-01,7222.299805,21.31,2610.0
2016-03-02,7368.850098000001,21.73,2570.0
2016-03-03,7475.600098000001,22.01,2585.49988
2016-03-04,7485.350098000001,22.09,2622.99988
2016-03-08,7485.299805,22.07,2637.00012
2016-03-09,7531.799805,22.16,2629.50012
2016-03-10,7486.149901999999,22.05,2605.49988
2016-03-11,7510.200195,22.1,2626.4999399999997
2016-03-14,7538.75,22.21,2625.0
2016-03-15,7460.600098000001,21.99,2592.99988
2016-03-16,7498.75,22.06,2599.50012
2016-03-17,7512.549805,22.12,2632.00012
2016-03-18,7604.350098000001,22.35,2629.50012
2016-03-21,7704.25,22.63,2590.49988
2016-03-22,7714.899901999999,22.67,2598.9999399999997
2016-03-23,7716.5,22.69,2575.0
2016-03-28,7615.100098000001,22.38,2540.0
2016-03-29,7597.0,22.33,2550.0
2016-03-30,7735.200195,22.74,2585.0
2016-03-31,7738.399901999999,22.81,2589.50012
2016-04-01,7713.049805,23.01,2570.0
2016-04-04,7758.799805,23.11,2556.9999700000008
2016-04-05,7603.200195,22.68,2582.99988
2016-04-06,7614.350098000001,22.75,2570.49988
2016-04-07,7546.450195,22.57,2589.50012
2016-04-08,7555.200195,22.63,2597.5
2016-04-11,7671.399901999999,22.93,2613.9999399999997
2016-04-12,7708.950195,23.07,2632.5
2016-04-13,7850.450195,23.45,2606.4999399999997
2016-04-18,7914.700195,23.64,2616.0000600000008
2016-04-20,7914.75,23.6,2629.50012
2016-04-21,7912.049805,23.54,2633.5000600000008
2016-04-22,7899.299805,23.51,2617.99988
2016-04-25,7855.049805,23.38,2622.5
2016-04-26,7962.649901999999,23.58,2630.0
2016-04-27,7979.899901999999,23.63,2640.49988
2016-04-28,7847.25,23.27,2655.0
2016-04-29,7849.799805,23.16,2686.4999399999997
2016-05-02,7805.899901999999,23.05,2712.99988
2016-05-03,7747.0,22.88,2715.0
2016-05-04,7706.549805,22.71,2702.5
2016-05-05,7735.5,22.72,2700.49988
2016-05-06,7733.450195,22.71,2717.00012
2016-05-09,7866.049805,23.02,2785.0
2016-05-10,7887.799805,23.06,2700.49988
2016-05-11,7848.850098000001,23.02,2705.49988
2016-05-12,7900.399901999999,23.19,2700.49988
2016-05-13,7814.899901999999,22.98,2703.9999399999997
2016-05-16,7860.75,23.34,2703.9999399999997
2016-05-17,7890.75,23.43,2724.50012
2016-05-18,7870.149901999999,23.44,2702.99988
2016-05-19,7783.399901999999,23.16,2675.0
2016-05-20,7749.700195,23.0,2686.4999399999997
2016-05-23,7731.049805,22.94,2672.99988
2016-05-24,7748.850098000001,23.31,2663.5000600000008
2016-05-25,7934.899901999999,24.11,2610.0
2016-05-26,8069.649901999999,24.54,2609.50012
2016-05-27,8156.649901999999,24.6,2593.9999399999997
2016-05-30,8178.5,25.03,2594.50012
2016-05-31,8160.100098000001,24.97,2582.99988
2016-06-01,8179.950195,25.3,2597.5
2016-06-02,8218.950195,25.65,2658.9999399999997
2016-06-03,8220.799805,25.63,2623.5000600000008
2016-06-06,8201.049805,25.58,2641.0000600000008
2016-06-07,8266.450195,25.55,2621.0000600000008
2016-06-08,8273.049805,25.61,2622.00012
2016-06-09,8203.599609,25.45,2630.0
2016-06-10,8170.049805,25.35,2637.99988
2016-06-13,8110.600098000001,25.18,2675.0
2016-06-14,8108.850098000001,25.22,2676.4999399999997
2016-06-15,8206.599609,25.48,2666.4999399999997
2016-06-16,8140.75,25.31,2699.50012
2016-06-17,8170.200195,25.4,2668.5000600000008
2016-06-20,8238.5,25.58,2672.99988
2016-06-21,8219.900391,25.56,2673.5000600000008
2016-06-22,8203.700195,25.5,2652.00012
2016-06-23,8270.450195,25.65,2648.5000600000008
2016-06-24,8088.600098000001,25.15,2716.0000600000008
2016-06-27,8094.700195,25.25,2735.0
2016-06-28,8127.850098000001,25.36,2712.00012
2016-06-29,8204.0,25.62,2718.5000600000008
2016-06-30,8287.75,25.89,2720.0
2016-07-01,8328.349609,26.07,2726.4999399999997
2016-07-04,8370.700195,26.23,2758.9999399999997
2016-07-05,8335.950195,26.15,2741.0000600000008
2016-07-07,8337.900391,26.15,2797.99988
2016-07-08,8323.200195,26.11,2802.5
2016-07-11,8467.900391,26.53,2783.500060000001
2016-07-12,8521.049805,26.66,2766.4999399999997
2016-07-13,8519.5,26.6,2756.4999399999997
2016-07-14,8565.0,26.8,2748.9999399999997
2016-07-15,8541.400391,26.72,2751.4999399999997
2016-07-18,8508.700195,26.6,2740.0
2016-07-19,8528.549805,26.66,2752.5
2016-07-20,8565.849609,26.82,2743.5000600000008
2016-07-21,8510.099609,26.69,2738.9999399999997
2016-07-22,8541.200195,26.84,2746.0000600000008
2016-07-25,8635.650391,27.14,2746.0000600000008
2016-07-26,8590.650391,27.01,2742.00012
2016-07-27,8615.799805,27.12,2731.4999399999997
2016-07-28,8666.299805,27.19,2757.99988
2016-07-29,8638.5,27.16,2766.4999399999997
2016-08-01,8636.549805,27.18,2800.0
2016-08-02,8622.900391,27.09,2793.500060000001
2016-08-03,8544.849609,26.8,2799.50012
2016-08-04,8551.099609,26.86,2769.50012
2016-08-05,8683.150391,27.29,2774.50012
2016-08-08,8711.349609,27.42,2727.00012
2016-08-09,8678.25,27.31,2725.49988
2016-08-10,8575.299805,26.97,2751.000060000001
2016-08-11,8592.150391,27.01,2746.0000600000008
2016-08-16,8642.549805,27.2,2753.500060000001
2016-08-17,8624.049805,27.22,2756.4999399999997
2016-08-18,8673.25,27.39,2767.5
2016-08-19,8666.900391,27.42,2771.4999399999997
2016-08-22,8629.150391,27.29,2757.5
2016-08-23,8632.599609,27.56,2770.0
2016-08-24,8650.299805,27.66,2789.50012
2016-08-25,8592.200195,27.5,2780.0
2016-08-26,8572.549805,27.59,2790.0
2016-08-29,8607.450195,27.7,2788.500060000001
2016-08-30,8744.349609,28.13,2790.49988
2016-08-31,8786.200195,28.23,2776.4999399999997
2016-09-01,8774.650391,28.17,2758.500060000001
2016-09-02,8809.650391,28.29,2757.00012
2016-09-06,8943.0,28.7,2755.49988
2016-09-07,8917.950195,28.68,2772.99988
2016-09-08,8952.5,28.82,2772.99988
2016-09-09,8866.700195,28.56,2761.000060000001
2016-09-12,8715.599609,28.01,2771.4999399999997
2016-09-14,8726.599609,28.15,2770.0
2016-09-15,8742.549805,28.17,2760.49988
2016-09-16,8779.849609,28.27,2756.000060000001
2016-09-19,8808.400391,28.37,2773.500060000001
2016-09-20,8775.900391,28.28,2770.0
2016-09-21,8777.150391,28.31,2787.99988
2016-09-22,8867.450195,28.72,2796.4999399999997
2016-09-23,8831.549805,28.56,2800.0
2016-09-26,8723.049805,28.25,2791.000060000001
2016-09-27,8706.400391,28.21,2775.49988
2016-09-28,8745.150391,28.32,2782.99988
2016-09-29,8591.25,27.6,2794.50012
2016-09-30,8611.150391,27.49,2806.4999399999997
2016-10-03,8738.099609,28.04,2847.5
2016-10-04,8769.150391,28.17,2822.00012
2016-10-05,8743.950195,27.6,2780.0
2016-10-06,8709.549805,27.68,2771.4999399999997
2016-10-07,8697.599609,27.64,2751.000060000001
2016-10-10,8708.799805,27.54,2769.50012
2016-10-13,8573.349609,27.26,2773.9999399999997
2016-10-14,8583.400391,27.12,2793.500060000001
2016-10-17,8520.400391,27.13,2779.50012
2016-10-18,8677.900391,27.41,2770.0
2016-10-19,8659.099609,27.57,2793.500060000001
2016-10-20,8699.400391,27.66,2787.5
2016-10-21,8693.049805,27.45,2770.49988
2016-10-24,8708.950195,27.46,2750.0
2016-10-25,8691.299805,27.47,2767.5
2016-10-26,8615.25,27.5,2796.4999399999997
2016-10-27,8615.25,27.39,2790.49988
2016-10-28,8638.0,27.54,2792.5
2016-11-01,8626.25,27.58,2771.4999399999997
2016-11-02,8514.0,27.14,2792.99988
2016-11-03,8484.950195,26.97,2788.9999399999997
2016-11-04,8433.75,26.65,2822.00012
2016-11-07,8497.049805,26.67,2792.99988
2016-11-08,8543.549805,26.4,2809.50012
2016-11-09,8432.0,26.16,2823.500060000001
2016-11-10,8525.75,26.43,2787.99988
2016-11-11,8296.299805,25.58,2737.99988
2016-11-15,8108.450195,24.73,2705.0
2016-11-16,8111.600098000001,25.0,2714.50012
2016-11-17,8079.950195,24.86,2695.49988
2016-11-18,8074.100098000001,24.82,2657.5
2016-11-21,7929.100098000001,24.37,2652.00012
2016-11-22,8002.299805,24.64,2647.5
2016-11-23,8033.299805,24.79,2637.00012
2016-11-24,7965.5,24.55,2605.49988
2016-11-25,8114.299805,24.84,2587.00012
2016-11-28,8126.899901999999,24.92,2596.0000600000008
2016-11-29,8142.149901999999,24.86,2592.00012
2016-11-30,8224.5,25.09,2582.99988
2016-12-01,8192.900391,24.95,2560.49988
2016-12-02,8086.799805,24.58,2535.50003
2016-12-05,8128.75,24.68,2534.4999700000008
2016-12-06,8143.149901999999,24.91,2531.4999399999997
2016-12-07,8102.049805,24.63,2520.0
2016-12-08,8246.849609,25.23,2507.5
2016-12-09,8261.75,25.28,2510.0
2016-12-12,8170.799805,24.86,2508.00003
2016-12-13,8221.799805,25.0,2501.0000600000008
2016-12-14,8182.450195,24.86,2503.9999399999997
2016-12-15,8153.600098000001,24.84,2482.5
2016-12-16,8139.450195,24.8,2471.9999700000008
2016-12-19,8104.350098000001,24.72,2477.5
2016-12-20,8082.399901999999,24.59,2470.0
2016-12-21,8061.299805,24.53,2475.0
2016-12-22,7979.100098000001,24.49,2465.50003
2016-12-23,7985.75,24.7,2562.5
2016-12-26,7908.25,24.54,2515.0
2016-12-27,8032.850098000001,24.94,2506.9999700000008
2016-12-28,8034.850098000001,25.0,2481.9999700000008
2016-12-29,8103.600098000001,25.25,2481.9999700000008
2016-12-30,8185.799805,25.3,2500.0
2017-01-02,8179.5,25.51,2510.0
2017-01-03,8192.25,25.64,2510.50003
2017-01-04,8190.5,25.5,2541.9999700000008
2017-01-05,8273.799805,25.77,2528.00003
2017-01-06,8243.799805,25.69,2533.9999399999997
2017-01-09,8236.049805,25.69,2538.00003
2017-01-10,8288.599609,26.01,2559.4999700000008
2017-01-11,8380.650391,26.11,2573.5000600000008
2017-01-12,8407.200195,26.17,2607.99988
2017-01-13,8400.349609,26.16,2581.4999399999997
2017-01-16,8412.799805,26.22,2601.4999399999997
2017-01-17,8398.0,26.13,2610.0
2017-01-18,8417.0,26.17,2605.49988
2017-01-19,8435.099609,26.24,2584.50012
2017-01-20,8349.349609,26.07,2582.00012
2017-01-23,8391.5,26.17,2587.00012
2017-01-24,8475.799805,26.32,2581.4999399999997
2017-01-25,8602.75,26.66,2536.4999399999997
2017-01-27,8641.25,26.76,2516.9999700000008
2017-01-30,8632.75,26.76,2530.0
2017-01-31,8561.299805,26.57,2536.9999700000008
2017-02-01,8716.400391,27.05,2547.5
2017-02-02,8734.25,26.89,2560.0
2017-02-03,8740.950195,26.77,2551.0000600000008
2017-02-06,8801.049805,26.97,2575.49988
2017-02-07,8768.299805,26.85,2610.0
2017-02-08,8769.049805,26.86,2625.0
2017-02-09,8778.400391,26.89,2617.00012
2017-02-10,8793.549805,26.89,2598.5000600000008
2017-02-13,8805.049805,26.52,2600.0
2017-02-14,8792.299805,26.39,2584.50012
2017-02-15,8724.700195,26.08,2592.5
2017-02-16,8778.0,26.43,2608.9999399999997
2017-02-17,8821.700195,26.44,2623.9999399999997
2017-02-20,8879.200195,26.64,2616.4999399999997
2017-02-21,8907.849609,26.76,2597.5
2017-02-22,8926.900391,26.7,2617.00012
2017-02-23,8939.5,26.72,2602.5
2017-02-27,8896.700195,26.61,2628.5000600000008
2017-02-28,8879.599609,26.57,2657.99988
2017-03-01,8945.799805,26.73,2640.0
2017-03-02,8899.75,26.46,2646.4999399999997
2017-03-03,8897.549805,26.48,2630.49988
2017-03-06,8963.450195,26.65,2630.0
2017-03-07,8946.900391,26.62,2628.9999399999997
2017-03-08,8924.299805,26.53,2607.99988
2017-03-09,8927.0,26.53,2592.99988
2017-03-10,8934.549805,26.45,2581.0000600000008
2017-03-14,9087.0,26.94,2562.00012
2017-03-15,9084.799805,27.01,2541.9999700000008
2017-03-16,9153.700195,27.21,2556.9999700000008
2017-03-17,9160.049805,27.23,2558.9999399999997
2017-03-20,9126.849609,27.18,2558.5000600000008
2017-03-21,9121.5,27.14,2551.9999700000008
2017-03-22,9030.450195,26.87,2582.5
2017-03-23,9086.299805,27.06,2583.9999399999997
2017-03-24,9108.0,27.13,2579.50012
2017-03-27,9045.200195,26.99,2580.0
2017-03-28,9100.799805,27.15,2565.0
2017-03-29,9143.799805,27.27,2558.00003
2017-03-30,9173.75,27.38,2571.0000600000008
2017-03-31,9173.75,26.82,2556.9999700000008
2017-04-03,9237.849609,27.02,2562.00012
2017-04-05,9265.150391,27.16,2573.9999399999997
2017-04-06,9261.950195,27.15,2586.4999399999997
2017-04-07,9198.299805,26.99,2588.5000600000008
2017-04-10,9181.450195,27.01,2579.50012
2017-04-11,9237.0,27.2,2567.00012
2017-04-12,9203.450195,27.1,2602.99988
2017-04-13,9150.799805,26.99,2616.4999399999997
2017-04-17,9139.299805,26.98,2620.0
2017-04-18,9105.150391,26.85,2621.0000600000008
2017-04-19,9103.5,26.91,2619.50012
2017-04-20,9136.400391,27.05,2615.0
2017-04-21,9119.400391,27.03,2620.49988
2017-04-24,9217.950195,27.34,2596.0000600000008
2017-04-25,9306.599609,27.6,2619.50012
2017-04-26,9351.849609,27.64,2599.50012
2017-04-27,9342.150391,27.61,2611.4999399999997
2017-04-28,9304.049805,27.59,2740.0
2017-05-02,9313.799805,27.64,2632.5
2017-05-03,9311.950195,27.63,2616.0000600000008
2017-05-04,9359.900391,27.76,2572.00012
2017-05-05,9285.299805,27.52,2563.5000600000008
2017-05-08,9314.049805,27.63,2535.50003
2017-05-09,9316.849609,27.68,2519.4999700000008
2017-05-10,9407.299805,27.94,2508.5000600000008
2017-05-11,9422.400391,28.02,2503.00003
2017-05-12,9400.900391,27.92,2491.0000600000008
2017-05-15,9445.400391,28.12,2490.0
2017-05-16,9512.25,28.31,2496.9999700000008
2017-05-17,9525.75,29.09,2520.50003
2017-05-18,9429.450195,28.68,2568.9999399999997
2017-05-19,9427.900391,28.6,2550.0
2017-05-22,9438.25,28.08,2548.9999399999997
2017-05-23,9386.150391,27.81,2562.00012
2017-05-24,9360.549805,27.61,2560.49988
2017-05-25,9509.75,27.77,2561.0000600000008
2017-05-26,9595.099609,28.01,2560.0
2017-05-29,9604.900391,27.7,2559.4999700000008
2017-05-30,9624.549805,27.84,2567.00012
2017-05-31,9621.25,27.92,2556.4999399999997
2017-06-01,9616.099609,27.96,2569.50012
2017-06-02,9653.5,28.1,2561.0000600000008
2017-06-05,9675.099609,28.16,2589.50012
2017-06-06,9637.150391,28.0,2587.00012
2017-06-07,9663.900391,28.15,2588.5000600000008
2017-06-08,9647.25,28.15,2590.0
2017-06-09,9668.25,28.14,2575.49988
2017-06-12,9616.400391,27.92,2567.00012
2017-06-13,9606.900391,28.2,2558.9999399999997
2017-06-14,9618.150391,28.24,2544.4999700000008
2017-06-15,9578.049805,28.15,2535.50003
2017-06-16,9588.049805,27.68,2522.5
2017-06-19,9657.549805,28.12,2508.5000600000008
2017-06-20,9653.5,28.12,2521.0000600000008
2017-06-21,9633.599609,27.92,2544.4999700000008
2017-06-22,9630.0,28.02,2531.4999399999997
2017-06-23,9574.950195,27.8,2541.9999700000008
2017-06-27,9511.400391,27.57,2541.0000600000008
2017-06-28,9491.25,27.55,2546.4999399999997
2017-06-29,9504.099609,27.62,2548.9999399999997
2017-06-30,9520.900391,27.72,2545.0
2017-07-03,9615.0,28.01,2535.0
2017-07-04,9613.299805,27.99,2503.00003
2017-07-05,9637.599609,28.12,2510.0
2017-07-06,9674.549805,28.22,2520.0
2017-07-07,9665.799805,28.22,2515.0
2017-07-10,9771.049805,28.48,2509.4999700000008
2017-07-11,9786.049805,28.44,2496.4999399999997
